full_site_address,nearby_traffic_lights_count,distance_nearest_traffic_light_1,distance_nearest_traffic_light_2,distance_nearest_traffic_light_3,distance_nearest_traffic_light_4,distance_nearest_traffic_light_5,distance_nearest_traffic_light_6,distance_nearest_traffic_light_7,distance_nearest_traffic_light_8,distance_nearest_traffic_light_9,distance_nearest_traffic_light_10
"SQUEAKY CLEAN CW 2 , 3931 Cerrillos Rd , Santa Fe , NM , 87507",36,0.044423568285667,0.257381873621199,0.30109665869143,0.330794560220189,0.392623648124208,0.515354345612814,0.595498520526975,0.597382437193998,0.630740566490043,0.695348062567821
"STEESE , 720 Old Steese Hwy , Fairbanks , AK , 99701",51,0.0438920199718744,0.166233746668071,0.191620227973636,0.202538449150369,0.271576552370197,0.372742537563743,0.382029109441212,0.41750596338428,0.470622038232829,0.493088142075388
"SUNSET CAR WASH , 1204 E Sunset Dr , Bellingham , WA , 98226",106,0.0397656107478507,0.0799406477398677,0.080443659236701,0.168992984082668,0.298898582272353,0.38621730757478,0.451333018744745,0.454945841249869,0.497189600724605,0.599850182561889
"SUPER SPRAY , 1581 S Muskogee Ave , Tahlequah , OK , 74464",20,0.27520715803739,0.366474766938322,0.375866462670168,0.526725782559217,0.571269366597555,0.591182120989348,0.91038186286343,1.09243249764241,1.10851855016428,1.25457427312891
"SUPERIOR ALMEDA CAR WASH , 10126 Almeda Genoa Rd , Houston , TX , 77075",29,0.0826880358214516,0.172209042029199,0.305344928310465,0.364797413349548,0.437950180005099,0.493769561007357,0.694492475529618,0.76759363404327,0.87144217028516,1.10081970943268
"SUPERIOR FRY CAR WASH , 2205 Fry Rd , Katy , TX , 77449",57,0.0915615079612228,0.240489056425872,0.278050244533112,0.326014380580819,0.453561693930448,0.454547886528327,0.545898872805722,0.605693758711901,0.612076523277613,0.695837501415344
"SUPERIOR MERMAID CAR WASH , 1750 NORTH PARK DRIVE , KINGWOOD , TX , 77339",20,0.0478973137182416,0.563066328037913,0.784600059751842,0.99297244658344,1.10160367445535,1.13781291649069,1.15272981397266,1.16408539713242,1.18727397229815,1.21022966358225
"SUPERIOR TOMBALL CARWASH , 27840 Tomball Pkwy , Tomball , TX , 77375",25,0.178281948960509,0.221500988288431,0.264306621304668,0.332654307745943,0.581707106004251,0.700039887115795,0.757787702114151,0.773590020735534,0.805706734466571,0.812353927322952
"Safety Harbor , 1735 McMullen Booth Rd , Clearwater , FL , 33759",26,0.106786934067555,0.453022601508907,0.489836637007772,0.907598714208463,1.12175583748097,1.28191798122282,1.33028408451265,1.35025058764664,1.37904315191687,1.47911496099325
"Saint Augustine , 520 S Ponce De Leon Blvd , St. Augustine , FL , 32084",32,0.136538768580122,0.205059294207766,0.540467092009701,0.543696148062242,0.559176842966162,0.622481257731243,0.709805048940143,0.710732698164933,0.786913358615807,0.916368423937201
"Salt Lick , 297 Salt Lick Rd , St. Peters , MO , 63376",36,0.084335796511054,0.101605553513936,0.191414468123691,0.31394666209452,0.619649042430507,0.903524628083044,0.952207827099756,1.05845197112227,1.08655960333666,1.11546233321347
"San Bernardino , 2122 W Highland Ave , San Bernardino , CA , 92407",40,0.0469777791538252,0.101724354936812,0.222023450545133,0.293451029805364,0.782217719050366,0.830457555476974,0.879635866030313,0.944901594381287,0.973712695922433,0.977011982352201
"San Jose 2 , 9826 San Jose Blvd , Jacksonville , FL , 32257",20,0.0289399673640795,0.146667918531216,0.282208585230685,0.31253876587268,0.474801227415845,0.491467809918168,0.50762672160842,0.751824760384115,0.862211595238704,0.941376159621638
"San Sebastian , 4065 US-1 , St. Augustine , FL , 32084",12,0.454088030304531,0.703095879784688,0.824593113790262,1.03576826485262,1.07237204810804,1.13886521530878,1.20795685804934,1.29974264103352,1.42278619021858,1.56900705124907
"Santa Fe , 4410 Rodeo Rd , Santa Fe , NM , 87507",36,0.0582113537184692,0.25194769518263,0.2549708067272,0.275060965164257,0.443055486313264,0.460338269450345,0.572157248358311,0.683505952334843,0.707763010279357,0.752944429148421
"Saratoga Honda , 3402 US-9 , Saratoga Springs , NY , 12866",39,0.392808421162051,0.708364709918699,0.757233671431272,0.86473046451832,1.03584221514919,1.08800849755317,1.08862826009114,1.17180583067554,1.18779934359583,1.20960487516783
"Scarborough Car Wash , 1448 FM 66 , Waxahachie , TX , 75165",8,0.912572620322338,1.18804798976239,1.30326829508554,1.34059581410502,1.36200542501189,1.60169601724896,1.75689127457003,1.82103173939802,,
"Scrubadoo , 8050 Culebra Rd , San Antonio , TX , 78251",50,0.0608015333095619,0.102062338764044,0.153996104008912,0.216968386471143,0.338680100868993,0.586014894544606,0.647964168744817,0.790632050795714,0.827689423426502,0.848114636768415
"Seaford Car Wash , 3470 Merrick Rd , Seaford , NY , 11783",58,0.0511714801088679,0.0927133823252976,0.2352414024239,0.287532401896437,0.361815210332672,0.457063943101901,0.566192256791438,0.575292717395348,0.579159795764625,0.599569043747616
"Seaway Car Wash North , 142 Heineberg Drive , Colchester , VT , 5446",9,0.139810281921289,0.874433665371602,1.01632945951326,1.36445264427806,1.60226966815706,1.75179507955316,1.80567203679373,1.95564465608633,1.9622696392376,
"Seaway Car Wash South #2 , 1341 Shelburne Rd , South Burlington , VT , 5403",27,0.0832917900345781,0.264149782040983,0.35066534465107,0.450545773983539,0.559618639120027,0.647243145127343,0.685875606472445,0.739646906227511,0.873518307028666,0.906984807276456
"Seaway Car Wash South , 1341 Shelburne Rd , South Burlington , VT , 5403",27,0.0832917900345781,0.264149782040983,0.35066534465107,0.450545773983539,0.559618639120027,0.647243145127343,0.685875606472445,0.739646906227511,0.873518307028666,0.906984807276456
"Secaucus Car Wash , 200 Flanagan Way , Secaucus , NJ , 7094",84,0.0811805438320974,0.122856986609314,0.148237699349295,0.251911500873677,0.376715695927087,0.400564121544576,0.443387155241456,0.4616575438708,0.469176064967166,0.491239170694093
"Senatobia , 328 E Main St , Senatobia , MS , 38668",1,0.134875475917358,,,,,,,,,
"Shammyu0027s Unlimited Beach , 1025 W. Beach St. , Fort Worth , TX , 76111",37,0.0453216582607569,0.187710222853272,0.274025433976697,0.329419347628066,0.610342423930029,0.629852742214056,0.67239365485093,0.704679341605502,0.788672332681748,0.891371000143418
"Shammyu0027s Unlimited Davis , 5901 Davis Blvd , North Richland Hills , TX , 76180",67,0.0440408968998507,0.331428932371952,0.365836495771051,0.516465572513158,0.566744148038414,0.643099273964355,0.690939788065799,0.725210478681238,0.754561176757984,0.812718690381999
"Shammyu0027s Unlimited Forest , 9262 Forest Lane , Dallas , TX , 75243",83,0.13872326548858,0.199309545166384,0.261987417584554,0.303025261850175,0.360145796348292,0.38295324673122,0.39121991828882,0.450670818645584,0.467723580510371,0.526098732510464
"Shammyu0027s Unlimited Haslet , 13052 N Saginaw Blvd , Fort Worth , TX , 76179",4,0.209671473306146,0.245914201292993,0.372310808960971,0.807030917330639,,,,,,
"Shammyu0027s Unlimited McCart , 7200 McCart Ave , Fort Worth , TX , 76133",32,0.229658292492919,0.325591121385636,0.374620569434203,0.563812277568429,0.593201004400269,0.716798997726923,0.772479241259982,0.798738893263188,0.826700214124168,0.925491891250041
"Sherwood - E Kiehl Ave , 3610 E Kiehl Ave , Sherwood , AR , 72120",10,0.0836546215471149,0.235006080339293,0.29613541635846,0.576968150382401,0.799845381481583,1.04379787544999,1.29817845414227,1.36551519528097,1.50161444238624,1.72225923431883
"Shortman Car Wash , 1001 N Main St , Miami , OK , 74354",10,0.0817224515090521,0.128977737740312,0.335511149912962,0.524038073959914,0.8340346606697,0.912807528460081,1.08381941270282,1.10857753980095,1.22802730898785,1.79368229911035
"Shortman Car Wash 2 , 5958 N Main St Rd , Joplin , MO , 64801",6,0.645181012671826,0.95617927156674,0.961051640816756,1.95032236655808,1.96211844261643,1.97082894586459,,,,
"Shortman Car Wash 3 , 1626 W 7th St , Joplin , MO , 64801",45,0.0777078046207143,0.284065496798413,0.417655557851912,0.479397736886284,0.744319563876056,0.860490131086739,0.909584832917022,0.925746903130672,0.965003883756525,0.986915941208884
"Silver City , 1870 US-180 , Silver City , NM , 88061",12,0.277156059036784,0.495924561419759,0.641120779674498,0.764429906258917,0.846347572790084,1.09466897767529,1.21164040921833,1.32647731749579,1.3541756470519,1.36843493696413
"Slim Olson Car Wash , 2301 S Main St , Bountiful , UT , 84010",36,0.217853080999882,0.240230027577078,0.367521013034195,0.368353182340307,0.457183593562731,0.45815026930744,0.472039053126795,0.48785287662905,0.51737927079887,0.616193301494282
"Smittyu0027s Car Wash Champaign , 1703 S Neil St , Champaign , IL , 61820",67,0.0874686556965522,0.165924172828014,0.175324440204102,0.266703294498778,0.39884527609968,0.414137868939206,0.486595931547602,0.658243367458346,0.661377847273357,0.665398375246694
"Smittyu0027s Car Wash Corsicana , 3700 W TX-31 , Corsicana , TX , 75110",0,,,,,,,,,,
"Smittyu0027s Car Wash Fredericksburg , 513 S Adams St , Fredericksburg , TX , 78624",25,0.0540131632491338,0.262993934749867,0.330016891514366,0.354090139031031,0.447401104586497,0.496035485042154,0.543375283629297,0.548538400495825,0.572508425863424,0.58095241269831
"Smittyu0027s Car Wash Greenville , 6112 Wesley St , Greenville , TX , 75402",21,0.110889328375966,0.144424970516949,0.636333926760576,0.690225698882283,0.838549713040101,0.879530750200841,0.88742906919882,0.913007287228687,0.924955514750416,0.975620087552611
"Smittyu0027s Car Wash Kerrville , 301 Sidney Baker St , Kerrville , TX , 78028",36,0.0807446648009495,0.130022897714623,0.1756610926742,0.241887799005205,0.338004422935665,0.341701416012364,0.425558425672219,0.428990083561266,0.432783280939248,0.444496268458171
"Smittyu0027s Car Wash Lindale , 13776 US Hwy 69 N , Tyler , TX , 75706",4,0.112951157705701,0.179588350864176,0.650602009177206,1.38983692106142,,,,,,
"Smittyu0027s Car Wash Lufkin , 1808 S First St , Lufkin , TX , 75901",31,0.169164716708765,0.232110649442681,0.331453302028776,0.38803610524555,0.415243194610355,0.887267338361459,0.987205769078643,1.04573209160137,1.07161699623448,1.13997172232879
"Smittyu0027s Car Wash Marshall , 1500 E End Blvd N , Marshall , TX , 75672",23,0.0969940742314514,0.353227775390944,0.583762278701002,0.821647690276146,0.993616059449313,1.04073777104798,1.11723858644839,1.14598074131758,1.14961186860831,1.19710012759056
"Smittyu0027s Car Wash Princeton , 400 E Princeton Dr , Princeton , TX , 75407",5,0.253664748377368,0.610029366771903,0.780397938319422,1.55955665570862,1.62489246125714,,,,,
"Snap Clean , 110 N Elm Street , Ennis , TX , 75119",26,0.149912426767353,0.209478045655343,0.261699346439336,0.393101507758056,0.46123183697233,0.525815444109628,0.539956496760762,0.575864168486649,0.638123966155431,0.639748276341911
"Snap Clean Kiest , 1010 W Kiest Blvd , Dallas , TX , 75224",52,0.0413487191130591,0.403742924339042,0.434484939836873,0.474505106041424,0.5177025147225,0.522454580707002,0.542623427003728,0.549006013391978,0.674250004446699,0.708719322100137
"Snappy Car Wash , 5501 Six Mile Commercial Court , Fort Myers , FL , 33912",28,0.0990163846896841,0.287812889039134,0.482968922132706,0.492348917589341,0.689358691927698,0.856237472623822,0.930646205047308,0.967778754929854,1.16773293753304,1.21183506043168
"Snappy Cicero , 3150 S Cicero Ave , Cicero , IL , 60804",103,0.10881277447681,0.223319530892471,0.355563145857169,0.50143717346876,0.512652904903091,0.528387626846855,0.542019696561215,0.550586459677003,0.561955419713497,0.596069042088501
"Snappy Kedzie Express Car Wash , 3549 S Kedzie Ave , Chicago , IL , 60632",125,0.0179565062353152,0.0435808515459802,0.0966443763965402,0.270200095793603,0.395819422467507,0.497171563737152,0.50981452449547,0.524751955889618,0.564053034205763,0.571008606433575
"Snappy Winkler , 4510 Winkler Ave , Fort Myers , FL , 33913",12,0.0977402904789702,0.583631306256754,0.616589072158001,0.658968215699291,1.13662421460285,1.18129423433222,1.44677704906278,1.51944050298003,1.55641703013016,1.85302510144285
"Soak City Car Wash , 116 Jane St , Berea , KY , 40403",10,0.150765598452332,0.297344274090138,0.324311101073957,0.484653227308625,0.79069347579923,1.0358773664184,1.04130517170576,1.22906436348327,1.29141505818995,1.3495483176607
"Soak Craigieburn , 420-440 Craigieburn rd , craigieburn , VIC , 3064",32,0.0678370867308536,0.0894988589782196,0.183953441492568,0.22557049974531,0.282341773448142,0.352044031595138,0.49926426510031,0.500196539755314,0.544424408812482,0.58449637230358
"Soap My Ride , 3156 Nashville Rd , Bowling Green , KY , 42101",14,0.266185980711172,0.450794223635898,0.471773915866408,0.904848344229149,1.07797904630479,1.15237243108589,1.18443206617277,1.31462518224685,1.42055025446046,1.4309713136151
"Soapatopia Car Wash , 6930 S. 73rd Street , Lincoln , NE , 68516",25,0.366373391644341,0.761539087371774,0.78995681491157,0.826878848642487,0.951951182696008,0.952957194757886,1.00840605395206,1.13612376638333,1.18077234352884,1.23818083233223
"Soapy Ju0027s , 626 Norh 12 Street , Middlesboro , KY , 40965",16,0.252102395417934,0.432987781794728,0.498024650530741,0.612495680669583,0.635146464499817,0.667930258872318,0.685586193399975,0.735711099177089,0.808678264146722,0.883802745628623
"Soapy Nobles 219 S Westfield St Ag , 219 S Westfield St , Agawam , MA , 1030",3,0.0331612880530731,0.50897789559161,1.00639210767014,,,,,,,
"Soapy Nobles 76 N Rd East Windsor CT , 76 N Rd , East Windsor , CT , 6088",22,0.328658942331457,0.697000936674916,0.830137186702462,0.834710313633255,0.835659970198494,0.919991709256498,0.943569396470184,1.01491686008936,1.32655069439549,1.37288056150773
"Soapy Saddle Norco , 3198 Hamner Ave , Norco , CA , 92860",27,0.254622637070499,0.708266678165881,0.764839275592008,0.800611001386376,0.820263196273058,0.914282077239186,0.992400029854501,1.07755644266664,1.17569985996723,1.26926497696162
"Soapy Samu0027s , 15046 IN-23 , Granger , IN , 46530",25,0.0567898033628926,0.312611885746599,0.469176497815003,0.566726371241172,0.572691595322074,0.729501673024922,0.769050514163414,0.985203059931399,1.03540236076465,1.05529997604364
"Soapy Shark Lake Worth , 5301 S State Rd 7 , Lake Worth , FL , 33449",13,0.313902478399415,0.729292859208294,0.766360099735697,0.821711935367009,1.0487011438052,1.06567334546057,1.10222085800852,1.10607774955785,1.3053627192811,1.47517276780789
"Soapy Shark Okeechobee , 2200 Okeechobee Blvd , West Palm Beach , FL , 33409",70,0.0801928723628905,0.175785598666287,0.240812652810854,0.316318864298572,0.438105379127586,0.521707983508805,0.707601062579931,0.715024558872082,0.772612571670639,0.813237866885878
"Soggy Dog CW , 714 Ritter Dr , Glen Morgan , WV , 25813",3,1.28352015177678,1.73136825915308,1.98258641209999,,,,,,,
"Solar City , 1210 Pioneer Rd , Mesquite , TX , 75149",35,0.408906523530638,0.474572093897621,0.695254820748256,0.859706463632339,0.866790489826429,0.867627939043226,1.05333510967765,1.05996820772658,1.1873493358889,1.20158103477283
"Sonic Suds Five Forks , 2836 Woodruff Rd , Simpsonville , SC , 29681",13,0.123305731878153,0.172769085215678,0.197982998525152,0.396386306027528,0.415604449274269,0.49477848766229,0.607349302188877,1.1811162475553,1.23103377279283,1.32551763031654
"Sonic Suds Greenville , 2426 Laurens Rd , Greenville , SC , 29607",55,0.0552513260530135,0.156871463497207,0.27961166807424,0.328888720265185,0.532446653183127,0.533241029891626,0.718296844698682,0.835027732091954,0.844592655720437,0.901796359870497
"Sonic Suds Simpsonville , 703 SE Main St , Simpsonville , SC , 29681",25,0.0277419108547234,0.133104541467372,0.238006877865323,0.294753544060291,0.381140585498715,0.581775859773783,0.692960338334426,0.843489635983801,1.07521238588588,1.09529915753886
"Sonnyu0027s Car Wash , 30A Main St , Winthrop , MA , 2152",63,0.0740308488311354,0.351775180968252,0.357746254153485,0.526442055764611,0.534640843397505,0.551551421238686,0.581425961655125,0.686235431800956,0.729169374940975,0.894182580352862
"Sonnyu0027s Car Wash , 801 Wadsworth Blvd , Lakewood , CO , 80214",73,0.278479531246054,0.35096645517593,0.38225968481437,0.535365796340178,0.601849025782064,0.654196433530087,0.728622648940774,0.776817020208941,0.778871890230981,0.813564077356654
"Sonoran Express CW #2 , 1523 E Southern Ave , Phoenix , AZ , 85042",27,0.0687592835298485,0.511070702196361,0.558420066265604,0.937256325736544,0.983559790943896,1.00192416155275,1.00327118740421,1.06053032162918,1.06080385900869,1.06352306667788
"Sonoran Express CW , 16843 N 43rd Ave , Phoenix , AZ , 85053",34,0.0686516849697466,0.420359846333026,0.469115059849273,0.615918998941227,0.691572518375201,0.917051404835641,0.966182099117809,1.03342044733011,1.04374708129565,1.08638217451794
"South Deland , 1810 S Woodland Blvd , DeLand , FL , 32720",13,0.161431906450361,0.27207552987704,0.672723229071047,0.870246341526497,1.12089012104388,1.18859385283956,1.22027601326894,1.68516143298926,1.79461623152124,1.87202126841441
"Southaven , 1101 Church Rd W , Southaven , MS , 38671",7,0.548346964572363,0.749133685261142,0.899545387267757,1.13097519681464,1.13775603936914,1.17292448468343,1.75098637832946,,,
"Sparkyu0027s , 451 E University Blvd , McKinney , TX , 75071",29,0.131340385072597,0.267100154957248,0.346191764085186,0.414149463578419,0.629378707089812,0.804508335985255,0.879533106142203,0.912569786239173,0.929491882838889,0.939789767618056
"Spectacular 1830 , 1830 E. Hwy 80 , Somerset , KY , 42503",22,0.677980436009955,0.818646010506791,0.842867236672552,0.911382599745484,0.970408954416348,1.04861677230578,1.04928165906008,1.11157700376674,1.28777634061899,1.48374145044322
"Spectacular 1990 , 1990 Oak Hill Road , Somerset , KY , 42503",14,1.19730296958263,1.19816285556011,1.222492936382,1.22510504311461,1.28010238515844,1.35901585245555,1.38400176014325,1.48560725968333,1.52213004997092,1.5631496638871
"Spectacular 954 , 954 US-27 , Somerset , KY , 42501",0,,,,,,,,,,
"Speedy Peteu0027s Car Wash , 1205 Maxwell Blvd , Ruston , LA , 71270",32,0.256169609181649,0.281161240225224,0.334456539020726,0.348838891809049,0.358259513762,0.708787580331307,0.725387988135314,0.748137685083411,0.767006855131352,0.791228686299164
"Splash And Dash Atlantic City , 44 N Albany Ave , Atlantic City , NJ , 8401",111,0.782360761731394,0.815980443830254,0.926443490296565,0.934828802317373,1.07587487168598,1.15892482516775,1.17843177984443,1.18298663361554,1.26977953988086,1.30619670013173
"Splash Auto Wash , 5330 Wyoming ST , Detroit , MI , 48210",87,0.0331337510614175,0.122824859340544,0.1600046147219,0.257834136130004,0.286155804142078,0.409785515620334,0.453257180520953,0.564782760331348,0.579950079436718,0.598544757252443
"Splash Brothers Wolfforth , 716 Donald Preston Dr , Wolfforth , TX , 79382",10,0.30151828801187,0.327293159648241,0.51953331744627,0.621134392078759,0.768781948506702,1.445897050714,1.6976831655968,1.86642196252083,1.92868298561041,1.98395333368632
"Splash Car Wash , 905 Abbott St , Salinas , CA , 93901",64,0.0892081726271884,0.127814523859688,0.391614247487069,0.450825287146872,0.559138568869918,0.602609928305971,0.650348600825598,0.717549078806979,0.722307444461288,0.778761539734314
"Splash Dunlawton Ave , 901 Dunlawton Ave , Port Orange , FL , 32127",19,0.174337633783473,0.360569782307299,0.67214883232001,0.689752191583152,0.716662379518947,1.08127632246173,1.08263959677922,1.19146746699964,1.30481165779089,1.31936063897493
"Splash Herbert St , 956 Herbert St , Port Orange , FL , 32129",19,0.0701730025931603,0.535197888674087,0.754133070888792,0.756300498809271,0.983904377725968,0.998625943308085,1.12792102178481,1.2520380892213,1.29642603361038,1.31182960917116
"Splash Hopper Express , 863 Western Bypass , Andalusia , AL , 36420",3,0.515116132850489,0.67896425849431,1.3490613693183,,,,,,,
"Splash N Foam , 705 Fannin St , George West , TX , 78022",3,0.0878439049969135,0.153443553122575,0.331949739728396,,,,,,,
"Splash Ormond , 55 N Nova Rd , Ormond Beach , FL , 32174",20,0.0819831949291473,0.305601881224856,0.412529038629368,0.421984841540925,0.758792528237104,0.809414582165779,0.94724366343916,1.05264499276853,1.07416433659237,1.19585900331971
"Stephenville , 2623 W Washington St , Stephenville , TX , 76401",17,0.125374933042475,0.237467666496941,0.275494705563026,0.371096943274977,0.651953878792016,0.658145255815203,0.796100176169751,0.811373756133867,0.842554842853586,0.945343357964953
"Stevens Creek Xpress , 3655 Stevens Creek Blvd , Santa Clara , CA , 95051",129,0.0412982927847856,0.0745257142575564,0.210579247628185,0.254840277510151,0.271662577479584,0.27720019232723,0.427511950312059,0.441778463134004,0.482853620389391,0.505856040125336
"Strang , 11230 Strang Line Rd , Lenexa , KS , 66215",60,0.191771368628162,0.337998223262253,0.351660859543342,0.537316854140235,0.646133585783478,0.723224599720699,0.74472315635856,0.761959809957239,0.774264017554254,0.808584823013322
"Sud Stop Bradenton , 5225 24th St E , Bradenton , FL , 34203",25,0.0447342854324727,0.16609586924928,0.187900754071417,0.281877617498085,0.43819850781462,0.717557990596877,0.805866454081679,0.839213418883351,0.889008259707982,0.961326334477525
"Suds Bucket Wash , 615 landmark Point Blvd. Suite B , Gray , GA , 31032",4,0.105461500032898,0.989296797098955,1.60451257939374,1.88736384058317,,,,,,
"Suds Deluxe Commerce , 4627 W Commerce St , San Antonio , TX , 78237",69,0.0695423426317303,0.141223966396856,0.263587212007782,0.291656632927291,0.374784606399823,0.531481439542259,0.553970009837008,0.619426600511341,0.620283851835133,0.647322670656343
"Suds Deluxe Georgetown , 2991 FM 1460 , Georgetown , TX , 78626",11,0.0824623838974951,1.20295242276795,1.24706336183683,1.40454375155189,1.41837823225138,1.4383770299861,1.5335189037313,1.58125917783308,1.61014376651052,1.76121129003618
"Suds Deluxe Highway 6 , 8400 Highway 6 S , Houston , TX , 77083",35,0.0285193046710861,0.410040135328111,0.466707259777857,0.487349976253935,0.598100427056392,0.641324782822584,0.75888484663844,0.8287357141626,0.843225864040577,0.958945275017373
"Suds Deluxe Kyle , 18810 IH 35 , Kyle , TX , 78640",10,0.126925343028067,0.173568644684266,1.56128915310716,1.6758406314582,1.67705916624776,1.68818667856709,1.6909957900251,1.73324728210864,1.89061926467509,1.97426531823151
"Suds Deluxe Pasadena , 3327 Spencer Hwy , Pasadena , TX , 77504",54,0.0588099248898951,0.249339487265657,0.27112567163809,0.426388162577534,0.441047943572519,0.537384033093505,0.59154387742514,0.623106450137745,0.632883638437453,0.8032892735243
"Suds Deluxe San Marcos , 233 Wonder World Dr , San Marcos , TX , 78666",39,0.133141962710282,0.224154760604142,0.232656049800644,0.611770365361691,0.706765973533974,0.769576460149085,0.88225466098774,1.17650364462178,1.28507747718253,1.28895117466552
"Suds Deluxe Stafford , 12119 Murphy Rd , Stafford , TX , 77477",42,0.150243552842659,0.319300577011568,0.393922511654446,0.448900887441897,0.498692351531249,0.533058170667667,0.55787548048307,0.571852057457199,0.668248153876268,0.703162319769696
"Suds Deluxe Tomball , 24624 Kuykendahl Rd , Tomball , TX , 77375",14,0.122910617962405,0.591465822593869,0.788436484168026,1.15597608694691,1.26627956303607,1.26896367223787,1.30594418046894,1.39506860991395,1.54174308773814,1.54349808964013
"Suds N Vac , 22510 Ecorse Rd , Taylor , MI , 48180",46,0.216561361226859,0.302098804736061,0.351558585317965,0.472545847258324,0.663062390414801,0.754718329128293,0.766773918707839,0.794070574229593,0.903705091160284,0.908179760967514
"Sudzyu0027s Car Wash , 2624 Anderson Hwy , Powhatan , VA , 23139",4,0.218535193205354,1.20626354077095,1.21769111592605,1.3887177688479,,,,,,
"Summerville , 10805 Commerce St , Summerville , GA , 30747",4,0.64449025308708,0.739660049764433,0.841536721340885,0.95253823061263,,,,,,
"Sun Splash , 914 N Stratford Rd , Moses Lake , WA , 98837",15,0.0894459958341015,0.168895268369919,0.237210561029181,0.640109816368357,0.641955789967942,0.705712818933843,0.722431091299991,0.802930282924755,0.806942527521547,0.865390051292738
"Sunny Daze Car Wash , 609 N Mayo Trl , Paintsville , KY , 41240",4,0.246397272686209,1.12477348385685,1.63049261362744,1.90709323000364,,,,,,
"Sunrise Car Wash , 1820 Sunrise Hwy , Merrick , NY , 11566",104,0.108297936612886,0.333673770251581,0.340922234380677,0.378545323173298,0.401595301159393,0.410134629000229,0.440254870183309,0.456164685485257,0.463179527917719,0.503193808510462
"Sunset , 1630 W Sunset Rd , Henderson , NV , 89014",63,0.0868470597468954,0.246867732140737,0.549252019733306,0.599922678142166,0.670842381374639,0.675546249458552,0.754184898811045,0.764387280653738,0.77049236546683,0.813890385553547
"Sunshine / SasqWash Express , 4603 Churn Creek Rd , Redding , CA , 96002",12,0.252218743126425,0.263655438052767,0.294005581198685,0.503872662606643,0.645878788029367,1.13468369837942,1.42190917723331,1.50187968919834,1.61576833292493,1.75468680787085
"Super 4 Season Car Wash , 68 NY-59 , Spring Valley , NY , 10977",37,0.0776503734275243,0.121526148788174,0.127940193976009,0.215881745139835,0.218894013855328,0.257582858243175,0.353239224273218,0.405215914568698,0.510632574146548,0.610786154319725
"Super Duck Hazel Green , 14533 US-231 , Hazel Green , AL , 35750",2,0.245832660457441,0.368266972336576,,,,,,,,
"Super Duck Madison , 8392 Hwy 72 W , Madison , AL , 35757",21,0.143624699871184,0.181818936522936,0.590647962904426,0.597775513082158,0.89416762376875,0.898984452094458,1.18533427365507,1.19819932311786,1.38613537285067,1.38902523940717
"Super Duper , 17670 Castleton St , City of Industry , CA , 91748",61,0.0484935641275263,0.102176693143897,0.189332227300527,0.238714164749789,0.341991369203209,0.381762748864889,0.405007656444709,0.445847196993995,0.570795560393225,0.682976674185822
"Super Scrub Car Wash , 4405 Pacific Ave , Stockton , CA , 95207",68,0.0140562918119667,0.163340159139945,0.240364590513807,0.280409753608305,0.405099858055706,0.450944981421586,0.498468228562652,0.559363963350487,0.564407372350001,0.616354804751611
"Super Splash Carwash , 400 S Preston Rd , Prosper , TX , 75078",21,0.0938125720779924,0.262294415604415,0.43594835781549,0.722141506255955,0.965335402027369,1.08687361630931,1.09447855304528,1.11424601817705,1.15030653355688,1.16194448217528
"Super Suds Carwash , 2563 Panola Rd , Lithonia , GA , 30058",30,0.0877501750480578,0.0901185224908241,0.32974773239967,0.471486925450761,0.510644437852242,0.663427279368008,0.686602239688282,0.766411163878427,0.775472140827032,0.795746829052553
"Superfine Lakewood , 21011 Pioneer Blvd , Lakewood , CA , 90715",102,0.0208231483996723,0.29098437403438,0.403564156920733,0.45459269908534,0.473803780337636,0.484341287514651,0.509218087451124,0.510122890356087,0.514811502602626,0.55443186977201
"Superior Flagship , 22515 Loop 494 , Houston , TX , 77339",16,0.358845854028291,0.400126489784572,0.881086984388002,0.889839883626202,0.894756847567691,0.91860401489523,0.998010432902305,1.36938058094788,1.44203499737062,1.58698991292265
"Superior Shine Car Wash , 28100 Harper Ave , St. Clair Shores , MI , 48081",36,0.197423132834441,0.302064773107003,0.51864095385875,0.569997683761426,0.627794702050054,0.699464241622156,0.845028659045079,0.882999342961821,0.992620927600602,1.02452684005632
"Superior Texas Car Wash , 7920 Hwy 6 , Houston , TX , 77083",41,0.175832092579122,0.206393621287576,0.501600477127891,0.600966133073933,0.633414178814996,0.650524216375035,0.726868717031107,0.755152117287126,0.764185712157471,0.819525043799551
"Swift Car Wash , 26265 Carmel Rancho Blvd , Carmel-by-the-Sea , CA , 93923",10,0.0318834666852688,0.125831385147213,0.238681941757602,0.308441174599053,0.349093126933683,0.443722062333449,1.04084854009104,1.33824844921971,1.75968220036969,1.88261213425232
"THOMAS CAR WASH , 218 Blueberry Ln , Nicholasville , KY , 40356",14,0.209155201499155,0.309743632099768,0.439322298836271,0.585961194916134,0.671231698615393,0.737013812844649,0.809657596364177,0.850602147340676,0.879402613795844,1.05572145656725
"TLC Car Wash , 2925 Williamson Rd , Roanoke , VA , 24012",57,0.240477363099038,0.270580826202567,0.364742782242157,0.455965431681984,0.698480134590484,0.743127126756144,0.861859423274174,0.878624170366464,0.950497824277253,1.01728111068494
